date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,32.6087536243,32.6626330305,32.5197354751,32.5267632237,69686868,0.0,1.0
2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,32.5595593839,32.7141698537,32.5244206408,32.6321794531,61236260,0.0,1.0
2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,32.9039190666,32.9718773958,32.567758424,32.6579478647,102767096,0.0,1.0
2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,32.9577984727,33.0351037076,32.8570674091,32.9648262214,76927992,0.0,1.0
2017-03-17 00:00:00+00:00,139.99,141.0,139.89,141.0,43884952,32.7938176715,33.0304185419,32.7703918427,33.0304185419,175539808,0.0,1.0
2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,33.1381773541,33.1475476856,32.8500396605,32.8898635694,86168152,0.0,1.0
2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,32.7586789283,33.4520834594,32.7329105167,33.290445241,158119648,0.0,1.0
2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,33.1288070226,33.1709735144,32.7399382653,32.7598502198,103440660,0.0,1.0
2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,33.0116778789,33.1673190851,32.9390578097,33.0913256966,81385204,0.0,1.0
2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,32.9460855584,33.2037696746,32.878150655,33.1475476856,89582252,0.0,1.0
2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,33.0023075474,33.0819553651,32.4728838176,32.653262699,94300376,0.0,1.0
2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,33.686341747,33.742563736,32.9414003926,33.009335296,133499220,0.0,1.0
2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,33.761304399,33.8479799654,33.5434441916,33.6582307525,116759820,0.0,1.0
2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,33.7167953243,33.8503225482,33.6160642607,33.7777024791,84829008,0.0,1.0
2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,33.6535455867,33.7964431421,33.5012776998,33.667601084,78646604,0.0,1.0
2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,33.6629159182,33.761304399,33.5106480313,33.6652585011,79942856,0.0,1.0
2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,33.9135722859,33.9416832804,33.5387590258,33.5574996888,79565416,0.0,1.0
2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,33.7378785702,34.0752105043,33.6886843298,33.7847302277,110871416,0.0,1.0
2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,33.6535455867,33.855007714,33.6043513463,33.8011283079,84596136,0.0,1.0
2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,33.5785829347,33.7753598962,33.5621848546,33.6699436668,66634172,0.0,1.0
2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,33.5387590258,33.7048950033,33.4755092882,33.6394900895,75733588,0.0,1.0
2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,33.178001263,33.5809255176,32.8102157516,33.4848796197,121517504,0.0,1.0
2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,33.2178251719,33.2998155725,33.0327611248,33.1709735144,81400000,0.0,1.0
2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,33.0421314563,33.3536949787,33.0421314563,33.2435935835,71291520,0.0,1.0
2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,33.2248529205,33.2365658349,32.9999649645,33.1428625199,66328376,0.0,1.0
2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,33.0772701994,33.2740471609,33.0561869535,33.1264644398,58790176,0.0,1.0
2017-04-19 00:00:00+00:00,140.68,142.0,140.45,141.88,17328375,32.9554558899,33.2646768294,32.9015764837,33.2365658349,69313500,0.0,1.0
2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,33.3677504759,33.4801944539,33.0678998679,33.0819553651,93278248,0.0,1.0
2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,33.327926567,33.4239724649,33.2295380863,33.3677504759,69283712,0.0,1.0
2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,33.648860421,33.7214804901,33.5411016087,33.6160642607,68466396,0.0,1.0
2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,33.8573502969,33.9440258632,33.7027398271,33.7121101586,72865888,0.0,1.0
2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,33.6582307525,33.873748377,33.5870630847,33.8432947996,78457148,0.0,1.0
2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,33.6839991641,33.7706747305,33.5715551861,33.7150383872,55795920,0.0,1.0
2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,33.6512030038,33.8034708907,33.5621848546,33.7542766503,80988748,0.0,1.0
2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,34.3375797863,34.4828199246,33.9580813605,33.9908775208,131275040,0.0,1.0
2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,34.5554399937,34.6913098005,34.3984869411,34.5624677423,159010680,0.0,1.0
2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,34.4500237643,34.550754828,33.7964431421,34.1056640816,180571224,0.0,1.0
2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,34.3258668719,34.4687644273,34.1572009049,34.323524289,93102760,0.0,1.0
2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,34.8951145106,34.8997996764,34.3797462781,34.3797462781,107149436,0.0,1.0
2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,35.8438605751,36.0054987935,34.9115125907,34.9115125907,193356840,0.0,1.0
2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,36.0734336969,36.2819235728,35.9469342216,36.0453227024,143769740,0.0,1.0
2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,35.902425147,36.0617207825,35.6330281163,35.9891007134,102681824,0.0,1.0
2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,36.2116460865,36.2398721179,35.8258903244,35.8588206943,102386748,0.63,1.0
2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,36.717362482,36.792631899,36.3810022748,36.3880587826,128887024,0.0,1.0
2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,36.6232757108,36.8467317925,36.4703847075,36.6961929585,102803932,0.0,1.0
2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,36.5691758173,36.7079538049,36.3927631212,36.6797277735,79618716,0.0,1.0
2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,35.3413434524,36.357480582,35.2143263112,36.1293201617,197931272,0.0,1.0
2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,35.8799902179,36.0681637604,35.5483343492,35.5812647191,132638656,0.0,1.0
2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,36.0023030205,36.2187025944,35.9011597414,36.0775724375,106935192,0.0,1.0
2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,36.2210547637,36.3598327513,35.9670204813,36.223406933,89360276,0.0,1.0
2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,36.1763635473,36.4351021683,36.0611072525,36.4351021683,77721432,0.0,1.0
2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,36.0681637604,36.2633938107,35.9105684185,36.1857722245,76473276,0.0,1.0
2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,36.1928287323,36.3057328578,35.9952465127,36.1598983624,76177852,0.0,1.0
2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,36.131672331,36.2798589957,36.0611072525,36.223406933,86528808,0.0,1.0
2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,36.1457853467,36.3245502121,36.0658115911,36.0869811146,80139736,0.0,1.0
2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,35.9317379421,36.2633938107,35.8423555094,36.2163504251,92651492,0.0,1.0
2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,36.0305290519,36.0658115911,35.8047208009,36.0281768826,64720572,0.0,1.0
2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,36.5644714788,36.5644714788,35.9623161427,36.1246158231,109143444,0.0,1.0
2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,36.206941748,36.3292545506,36.0963897918,36.3033806885,99215432,0.0,1.0
2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,36.3292545506,36.6491495729,36.1716592088,36.1998852401,104998520,0.0,1.0
2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,36.5456541245,36.6891364507,36.3363110585,36.4633281997,82715088,0.0,1.0
2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,36.4562716918,36.5856410023,36.3174937042,36.5174280931,83085468,0.0,1.0
2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,35.0426179537,36.5033150774,34.3463758464,36.5033150774,259530800,0.0,1.0
2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,34.2052456895,34.3628410314,33.5207644287,34.2805151065,286254456,0.0,1.0
2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,34.4804494955,34.6827360537,34.1417371189,34.6145231445,134996616,0.0,1.0
2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,34.1440892882,34.6944969001,33.8336029431,34.6944969001,124896812,0.0,1.0
2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,33.9394505608,33.9840947337,33.4501993502,33.7112901405,125395328,0.0,1.0
2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,33.4643123659,33.9888461157,33.4478471809,33.8194899274,196722992,0.0,1.0
2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,34.4216452634,34.5157320347,33.791263896,33.791263896,125796528,0.0,1.0
2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,34.108806749,34.5463102353,34.092341564,34.5463102353,98288680,0.0,1.0
2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,34.3110933072,34.357972041,34.0147199778,34.2287673824,84258716,0.0,1.0
2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,34.2546412445,34.5063233576,34.1346570894,34.2875716144,74693460,0.0,1.0
2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,34.4075322477,34.6145231445,34.1323284418,34.1370327804,103991904,0.0,1.0
2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,34.2993324608,34.877966104,34.1958370124,34.6168753138,102098644,0.0,1.0
2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,33.807729081,34.3793062164,33.7818552189,34.108806749,97694572,0.0,1.0
2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,34.3016846301,34.36754537,33.6736789537,33.9864939464,87663756,0.0,1.0
2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,33.7959682346,34.1370327804,33.4666645352,34.0382416706,124467920,0.0,1.0
2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,33.8759419902,34.0970459026,33.8194899274,33.9770852693,89315916,0.0,1.0
2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,33.7536291875,34.1770196582,33.6595424163,34.0782285484,57033200,0.0,1.0
2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,33.8924071751,34.0570590248,33.5710302862,33.7983204039,83035180,0.0,1.0
2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,33.5725121529,33.7536291875,33.4972427359,33.640725062,93497496,0.0,1.0
2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,33.9135766987,34.0476503477,33.6124990306,33.6124990306,74021404,0.0,1.0
2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,34.1205675954,34.3299106615,33.7230509869,33.8971115137,84121864,0.0,1.0
2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,34.2311195516,34.3063889686,33.9606200843,34.0429460091,73244624,0.0,1.0
2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,34.2805151065,34.3840105549,34.0641155327,34.3110933072,94471856,0.0,1.0
2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,34.7580054707,34.9273616589,34.2099500281,34.2240630438,99691152,0.0,1.0
2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,35.0567309694,35.1249438786,34.6545100223,34.8050488563,79847152,0.0,1.0
2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,35.179043772,35.4942344557,34.9461790132,35.0049832452,92974852,0.0,1.0
2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,35.3013565747,35.3131174211,34.969700706,35.0943656779,70855180,0.0,1.0
2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,35.5224604871,35.6165472584,35.270778374,35.3954433459,82461676,0.0,1.0
2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,35.362512976,35.6918166754,35.3272304368,35.6353646126,68213304,0.0,1.0
2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,35.346047791,35.3860346688,35.0190962609,35.2801870511,98684008,0.0,1.0
2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,35.7741426002,35.8564685251,35.2590175276,35.4189650387,84490920,0.0,1.0
2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,35.9270336035,36.1857722245,35.7059296911,35.7059296911,74450596,0.0,1.0
2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,36.0963897918,36.206941748,36.0023030205,36.0705159297,60688544,0.0,1.0
2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,35.4142607002,36.2210547637,34.6474535144,36.1646027009,128703500,0.0,1.0
2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,35.1649307563,35.3366391139,35.0920135086,35.2566653583,67331788,0.0,1.0
2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,34.9838137217,35.3601608067,34.8426835648,35.2590175276,77690620,0.0,1.0
2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,35.2943000668,35.3342869446,34.9085443047,35.0708439851,98902104,0.0,1.0
2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,36.9619880873,37.5759042697,36.7314754977,37.4653523135,276891172,0.0,1.0
2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,36.5926975101,36.9784532723,36.4633281997,36.9408185638,104002952,0.0,1.0
2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,36.7855753912,37.0231444886,36.6209235415,36.7103059742,81398128,0.0,1.0
2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,37.3548003573,37.3806742194,36.8514596528,36.943170733,87481284,0.0,1.0
2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,37.653525856,38.0651554803,37.2277832161,37.3054048024,143102700,0.0,1.0
2017-08-09 00:00:00+00:00,161.059998,161.27,159.11,159.26,25640394,37.8840379752,37.9334340005,37.4253654357,37.4606479749,102561576,0.0,1.0
2017-08-10 00:00:00+00:00,155.32,160.0,154.63,159.9,39081017,36.6820799428,37.7873602295,36.5191219518,37.7637431294,156324068,0.63,1.0
2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,37.1922093059,37.4502969763,36.8592081939,36.9843788247,103772748,0.0,1.0
2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,37.7519345793,37.8369561398,37.4921464777,37.6267639486,87019240,0.0,1.0
2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,38.1652338318,38.3057555777,37.8204241697,37.9432330905,111747096,0.0,1.0
2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,38.0117226809,38.3801494431,37.8227858797,38.2455319723,109287044,0.0,1.0
2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,37.2819542865,37.9550416406,37.2772308664,37.9101691503,107702776,0.0,1.0
2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,37.1969327259,37.6692747288,37.0127193448,37.2819542865,108050100,0.0,1.0
2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,37.1284431355,37.2890394165,36.6325076496,37.1969327259,104582612,0.0,1.0
2017-08-22 00:00:00+00:00,159.78,160.0,158.02,158.23,21297812,37.7354026092,37.7873602295,37.3197416467,37.369337557,85191248,0.0,1.0
2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,37.7826368095,37.8983606002,37.5228487079,37.5677211982,76792756,0.0,1.0
2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,37.6149553985,37.9621267706,37.4449122775,37.8889137601,76118484,0.0,1.0
2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,37.7542962893,37.9196159903,37.6149553985,37.704700379,100060872,0.0,1.0
2017-08-28 00:00:00+00:00,161.47,162.0,159.93,160.14,25279674,38.1345316016,38.2597022324,37.7708282594,37.8204241697,101118696,0.0,1.0
2017-08-29 00:00:00+00:00,162.91,163.12,160.0,160.1,29307862,38.4746178437,38.524213754,37.7873602295,37.8109773297,117231448,0.0,1.0
2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,38.5785330843,38.7060654251,38.4037665433,38.684810035,107895784,0.0,1.0
2017-08-31 00:00:00+00:00,164.0,164.52,163.48,163.64,26412439,38.7320442353,38.854853156,38.6092353145,38.6470226748,105649756,0.0,1.0
2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,38.7438527853,38.9540449766,38.6446609647,38.9209810364,66034272,0.0,1.0
2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,38.2785959125,38.7910869856,37.9196159903,38.6730014849,117268216,0.0,1.0
2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,38.2384468423,38.4935115238,37.9101691503,38.4273836434,84716188,0.0,1.0
2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,38.0849356913,38.3163832727,37.87238179,38.2809576225,86891980,0.0,1.0
2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,37.4638059576,38.0589568812,37.4401888574,37.9904672908,112732636,0.0,1.0
2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,38.1416167317,38.2715107825,37.7613814194,37.9054457303,124115704,0.0,1.0
2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,37.9904672908,38.7225973952,37.4968698978,38.4037665433,284556476,0.0,1.0
2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,37.704700379,37.7779133895,37.2937628365,37.7566579993,177575008,0.0,1.0
2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,37.3811461071,37.6456576287,37.3362736168,37.5488275181,92294584,0.0,1.0
2017-09-15 00:00:00+00:00,159.88,160.97,158.0,158.47,48203642,37.7590197094,38.0164461009,37.3150182267,37.4260185973,192814568,0.0,1.0
2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,37.4732527976,37.9054457303,37.3138373717,37.8133390397,111758872,0.0,1.0
2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,37.4874230577,37.7330408992,37.4189334673,37.6716364388,81389408,0.0,1.0
2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,36.8592081939,37.376422687,36.3301851507,37.2914011265,206772956,0.0,1.0
2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,36.2262699101,36.7954420235,36.0751204691,36.7954420235,146573528,0.0,1.0
2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,35.8720134079,35.9617583884,35.557905976,35.9027156381,184457696,0.0,1.0
2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,35.555544266,35.8578431478,35.227266574,35.4232885052,175689336,0.0,1.0
2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,36.1672271597,36.3514405408,35.8247792076,35.8460345977,141883940,0.0,1.0
2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,36.4246535513,36.5401175539,36.2616955603,36.3231000206,99838208,0.0,1.0
2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,36.2002910999,36.4364621013,36.0633119191,36.3443554108,87586368,0.0,1.0
2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,36.3986747411,36.4010364511,35.8979922181,36.1837591298,103426120,0.0,1.0
2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,36.3254617307,36.4766111716,36.0680353391,36.4317386813,74099440,0.0,1.0
2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,36.4836963016,36.6277606125,36.3490788308,36.3726959309,64585552,0.0,1.0
2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,36.2475253002,36.3372702807,36.0066308787,36.2829509504,79376708,0.0,1.0
2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,36.6986119129,36.710420463,36.382142771,36.4128450012,84131200,0.0,1.0
2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,36.6773565228,36.7222290131,36.5025899817,36.5994200923,65694996,0.0,1.0
2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,36.8048888636,37.0150810548,36.7210481581,36.7978037335,64800516,0.0,1.0
2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,36.8190591237,37.3150182267,36.6301223225,36.8556656289,61825324,0.0,1.0
2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,36.9725702746,37.0741238052,36.7836334734,36.8355910938,66430772,0.0,1.0
2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,36.8426762238,37.1662304958,36.7788864363,36.9253360743,64182880,0.0,1.0
2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.0764855152,37.1449751056,36.9395063344,37.0150810548,65150432,0.0,1.0
2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,37.7590197094,37.7873602295,37.2323583762,37.2914011265,95578520,0.0,1.0
2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,37.8983606002,37.9928290008,37.6055085584,37.7354026092,75265752,0.0,1.0
2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,37.7306791892,37.9550416406,37.692891829,37.8865520501,64634636,0.0,1.0
2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,36.8379528038,37.0977409053,36.6112286424,37.0198044749,168445304,0.0,1.0
2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,36.9017189742,37.2559754763,36.8332293837,36.9867405347,94448984,0.0,1.0
2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,36.882825294,37.2418052162,36.7245907231,37.0528684151,86617844,0.0,1.0
2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.1024643254,37.1780390458,36.8899104241,36.9111658142,68550924,0.0,1.0
2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,36.9395063344,37.208741276,36.6702713927,37.0575918351,80506216,0.0,1.0
2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.1756773358,37.2747510709,37.0268896049,37.1331665556,67006764,0.0,1.0
2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,38.5076817839,38.6375758347,37.4803379277,37.6196788185,175616600,0.0,1.0
2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,39.3744293592,39.6932602111,38.6659163549,38.7060654251,175693168,0.0,1.0
2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,39.9223460825,40.0663867763,39.4263869795,39.6531111409,141898688,0.0,1.0
2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,39.4145784294,40.1348999838,39.1122795476,40.1183680137,132403388,0.0,1.0
2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,39.7027070512,39.7948137417,39.0343431171,39.5917066805,130840160,0.0,1.0
2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,40.7394977475,41.15515871,40.4135817655,41.0937542496,234735304,0.0,1.0
2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.152797,41.327563541,40.5552843663,40.7076146623,136970264,0.0,1.0
2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.2850527608,41.3889680014,40.999285849,41.0724988595,95643656,0.0,1.0
2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,41.6227772928,41.6227772928,41.1716906801,41.2496271106,95630556,0.0,1.0
2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,41.5377557323,41.5885324976,40.8906471884,41.3559040612,114546124,0.0,1.0
2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,41.4007765515,41.569062756,41.3059674221,41.5050665937,100244732,0.63,1.0
2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.2348605751,41.3604826715,41.0997575658,41.1234598482,67312100,0.0,1.0
2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,40.6114905498,41.1187193917,40.5735668981,41.0144293494,94353804,0.0,1.0
2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.0758189691,40.3696561631,39.9099029927,40.2867692818,114809404,0.0,1.0
2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,40.5546050722,40.7371126462,40.3649868135,40.5735668981,93989304,0.0,1.0
2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,40.32943339,40.623341691,40.2085517501,40.5403837028,86663244,0.0,1.0
2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.2891395101,40.4266127476,40.1895899243,40.3626165853,63897548,0.0,1.0
2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.0381316318,41.1708644128,40.4787577687,40.4787577687,99501884,0.0,1.0
2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,41.4695131702,41.4789940832,41.0167995777,41.0902766529,99989096,0.0,1.0
2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,41.4718833985,41.5975054948,41.3950643014,41.5026963655,56106076,0.0,1.0
2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.2633033139,41.497955909,41.0855361964,41.4908452243,82145252,0.0,1.0
